date,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,cloudCover,dewPoint,humidity,moonPhase,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,time,visibility,windBearing,windSpeed,daylightHours
8/4/2017,92.21,1501869600,74.4,1501934400,0.14,70.02,0.75,0.4,,0,0.0007,1501830000,0,,1014.74,1501841609,1501892250,87.67,1501873200,73.88,1501934400,1501819200,9.45,168,8.29,14.06694444
8/5/2017,79.17,1501966800,64.94,1502006400,0.19,61.19,0.63,0.43,,0,0.0005,1501909200,0,,1014.44,1501928064,1501978585,79.17,1501966800,64.83,1502006400,1501905600,10,306,7.82,14.03361111
8/6/2017,79.73,1502049600,70.1,1502092800,0.2,60.83,0.67,0.46,,0,0,,0,,1019.46,1502014518,1502064918,79.66,1502049600,69.25,1502092800,1501992000,9.98,228,1.2,14
8/7/2017,73.86,1502139600,69.8,1502193600,0.66,68.34,0.91,0.49,,0.035,0.1627,1502125200,0.95,rain,1015.39,1502100973,1502151250,72.61,1502139600,68.92,1502190000,1502078400,8.02,56,2.47,13.96583333
8/8/2017,79.6,1502229600,62.52,1502272800,0.31,65.25,0.79,0.53,,0.0013,0.0183,1502179200,0.63,rain,1016.02,1502187428,1502237581,79.44,1502229600,62.21,1502272800,1502164800,9.19,346,4.59,13.93138889
8/9/2017,83.03,1502308800,65.74,1502359200,0.15,59.89,0.67,0.56,,0,0,,0,,1022.41,1502273883,1502323910,83.03,1502308800,65.13,1502359200,1502251200,9.76,308,0.53,13.89638889
8/10/2017,82.04,1502391600,70.15,1502434800,0.2,62.76,0.7,0.59,,0,0,,0,,1023.17,1502360338,1502410238,81.67,1502391600,69.51,1502434800,1502337600,9.92,190,3.32,13.86111111
8/11/2017,84.75,1502481600,72.93,1502528400,0.44,67.44,0.8,0.63,,0.0293,0.3149,1502499600,0.81,rain,1019.18,1502446793,1502496566,81.23,1502481600,71.47,1502528400,1502424000,9.32,171,4.76,13.82583333
8/12/2017,89.38,1502571600,69.6,1502622000,0.41,71.77,0.89,0.66,,0.02,0.2083,1502582400,0.5,rain,1013.18,1502533249,1502582891,83.15,1502571600,68.89,1502622000,1502510400,8.63,192,2.54,13.78944444
8/13/2017,84.79,1502658000,69.12,1502704800,0.2,66.03,0.75,0.7,,0.0001,0.0008,1502596800,0.08,rain,1015.08,1502619704,1502669216,83.43,1502658000,68.13,1502704800,1502596800,9.69,340,3.72,13.75333333
8/14/2017,78.98,1502733600,74.55,1502787600,0.31,68.51,0.84,0.74,,0.0001,0.0022,1502758800,0.07,rain,1015.96,1502706159,1502755540,78.04,1502733600,73.1,1502787600,1502683200,9.41,98,2.1,13.71694444
8/15/2017,85.68,1502834400,72.48,1502874000,0.37,73.11,0.92,0.78,,0.0062,0.0455,1502812800,0.9,rain,1012.72,1502792614,1502841862,80.53,1502834400,71.05,1502874000,1502769600,7.72,52,1.02,13.68
8/16/2017,92.84,1502913600,75.96,1502964000,0.25,71.78,0.81,0.81,,0,0.0007,1502884800,0,,1015.28,1502879069,1502928184,88.18,1502913600,74.26,1502964000,1502856000,7.12,338,2.08,13.64305556
8/17/2017,95.47,1502992800,78.85,1503046800,0.22,74.74,0.85,0.85,,0.0037,0.0405,1502996400,0.22,rain,1015.36,1502965524,1503014504,86,1502992800,77.04,1503046800,1502942400,8.76,170,5.86,13.60555556
8/18/2017,102.13,1503086400,76.71,1503140400,0.33,75.8,0.86,0.89,,0.0137,0.1732,1503093600,0.61,rain,1010.58,1503051979,1503100823,89.21,1503082800,75.59,1503140400,1503028800,9.19,186,6.44,13.56777778
8/19/2017,91,1503176400,69.83,1503226800,0.24,70.15,0.72,0.93,,0.0003,0.0069,1503198000,0.3,rain,1012.31,1503138434,1503187142,88,1503176400,69.28,1503226800,1503115200,9.82,287,3.39,13.53
8/20/2017,86.46,1503262800,74.2,1503302400,0.07,64.81,0.69,0.96,,0,0.0007,1503205200,0,,1019.04,1503224888,1503273459,85.41,1503262800,72.88,1503302400,1503201600,9.97,339,2.58,13.49194444
8/21/2017,96.79,1503338400,75.22,1503388800,0.23,72.73,0.83,0,,0.0009,0.0106,1503356400,0.14,rain,1021.37,1503311343,1503359776,87.3,1503338400,73.63,1503388800,1503288000,9.85,176,5.5,13.45361111
8/22/2017,98.14,1503424800,76.97,1503486000,0.13,72.91,0.76,0.04,,0,0.0009,1503417600,0,,1014.79,1503397798,1503446091,90.61,1503432000,75.94,1503486000,1503374400,9.58,190,8.74,13.41472222
8/23/2017,84.37,1503518400,69.66,1503558000,0.28,67.61,0.69,0.07,,0,0,,0,,1011.01,1503484252,1503532406,82.98,1503518400,69.1,1503558000,1503460800,9.94,332,4.46,13.37611111
8/24/2017,80.88,1503604800,64.94,1503655200,0.34,60.18,0.64,0.1,,0,0,,0,,1014.44,1503570707,1503618720,80.88,1503604800,64.42,1503655200,1503547200,9.96,359,2.82,13.33694444
8/25/2017,77.93,1503694800,64.15,1503741600,0.25,61.57,0.72,0.14,,0.0028,0.0349,1503648000,0.83,rain,1019.73,1503657161,1503705033,77.93,1503694800,63.94,1503741600,1503633600,9.78,348,4.64,13.29777778
8/26/2017,78.5,1503774000,63.22,1503828000,0.19,60.14,0.7,0.17,,0,0,,0,,1023.46,1503743615,1503791345,78.5,1503774000,62.93,1503828000,1503720000,9.91,53,3.71,13.25833333
8/27/2017,77.08,1503856800,62.15,1503918000,0.19,58.63,0.69,0.2,,0,0,,0,,1023.44,1503830069,1503877656,77.08,1503856800,62,1503918000,1503806400,9.84,77,4.63,13.21861111
8/28/2017,75.91,1503950400,64.15,1504000800,0.22,58.1,0.7,0.23,,0,0,,0,,1023.02,1503916523,1503963967,75.91,1503950400,63.68,1504000800,1503892800,9.98,77,6.32,13.17888889
8/29/2017,68.31,1504036800,61.02,1504087200,0.51,63.16,0.91,0.26,,0.029,0.0938,1504022400,0.95,rain,1018.46,1504002977,1504050277,67.38,1504036800,60.79,1504087200,1503979200,8.18,34,6.6,13.13888889
8/30/2017,77.18,1504126800,66.3,1504173600,0.25,61.18,0.78,0.29,,0,0,,0,,1016.4,1504089430,1504136587,77.07,1504126800,65.54,1504173600,1504065600,9.77,316,2.85,13.09916667
8/31/2017,83.9,1504206000,62.14,1504267200,0.18,65.06,0.75,0.32,,0,0.0006,1504231200,0,,1015.14,1504175884,1504222895,83.04,1504206000,62.14,1504267200,1504152000,9.83,283,3.35,13.05861111
9/1/2017,65.21,1504303200,57.03,1504350000,0.31,52.79,0.65,0.35,,0,0,,0,,1020.39,1504262337,1504309204,65.21,1504303200,57.03,1504350000,1504238400,10,33,6.01,13.01861111
9/2/2017,63.46,1504393200,62.58,1504432800,0.77,58.09,0.91,0.38,,0.0305,0.2109,1504350000,0.95,rain,1019.51,1504348791,1504395511,63.01,1504393200,62.14,1504432800,1504324800,7.55,55,5.2,12.97777778
9/3/2017,77.75,1504472400,60.36,1504515600,0.36,60.93,0.8,0.41,,0.0002,0.0009,1504422000,0.09,rain,1014.99,1504435244,1504481818,77.75,1504472400,60.27,1504515600,1504411200,8.57,280,4.59,12.93722222
9/4/2017,81.92,1504558800,69.69,1504605600,0.09,61.32,0.73,0.44,,0,0.0009,1504544400,0,,1015.27,1504521697,1504568125,80.94,1504555200,68.94,1504605600,1504497600,9.67,191,6.52,12.89666667
9/5/2017,87.7,1504638000,67.67,1504699200,0.19,66.62,0.78,0.48,,0.0069,0.076,1504652400,0.77,rain,1009.91,1504608150,1504654431,84.79,1504638000,66.98,1504699200,1504584000,9.23,196,5.65,12.85583333
9/6/2017,68.43,1504695600,58.45,1504782000,0.49,63.51,0.94,0.51,,0.0208,0.0873,1504728000,0.95,rain,1011.64,1504694603,1504740736,67.62,1504695600,58.35,1504782000,1504670400,7.6,356,3.75,12.81472222
9/7/2017,72.29,1504818000,54.73,1504861200,0.21,54.94,0.74,0.54,,0.0001,0.0015,1504792800,0.15,rain,1015.37,1504781056,1504827041,72.29,1504818000,54.73,1504861200,1504756800,8.87,280,6,12.77361111
9/8/2017,74.22,1504904400,55.65,1504954800,0.21,53.62,0.69,0.58,,0,0,,0,,1021.25,1504867509,1504913346,74.22,1504904400,55.65,1504954800,1504843200,9.94,293,3.5,12.7325
9/9/2017,70.91,1504990800,53.44,1505037600,0.18,51.66,0.68,0.62,,0,0,,0,,1025.77,1504953962,1504999651,70.91,1504990800,53.44,1505037600,1504929600,9.98,1,6.2,12.69138889
9/10/2017,71.96,1505073600,55.38,1505127600,0.13,52.21,0.71,0.65,,0,0,,0,,1028.46,1505040415,1505085955,71.96,1505073600,55.38,1505127600,1505016000,9.96,17,5.19,12.65
9/11/2017,72.85,1505156400,60.98,1505214000,0.14,54.04,0.72,0.69,,0,0,,0,,1025.29,1505126867,1505172258,72.85,1505156400,60.94,1505214000,1505102400,9.94,39,3.56,12.60861111
9/12/2017,76.04,1505250000,66.98,1505300400,0.17,57.84,0.72,0.73,,0,0,,0,,1017.27,1505213320,1505258562,76.04,1505250000,66.06,1505300400,1505188800,9.97,65,2.33,12.56722222
9/13/2017,79.37,1505336400,68.54,1505368800,0.41,66.88,0.88,0.76,,0.0015,0.0091,1505300400,0.67,rain,1012.61,1505299773,1505344865,78.34,1505340000,67.65,1505368800,1505275200,8.13,136,1.54,12.52555556
9/14/2017,81.63,1505415600,66.16,1505473200,0.33,66.05,0.8,0.8,,0.0003,0.0035,1505379600,0.29,rain,1012.7,1505386226,1505431168,79.96,1505415600,65.57,1505473200,1505361600,9.73,224,3.52,12.48388889
9/15/2017,81.83,1505502000,65.23,1505559600,0.2,64.98,0.78,0.84,,0,0,,0,,1017.87,1505472679,1505517471,80.22,1505502000,64.52,1505559600,1505448000,9.53,306,2.06,12.44222222
9/16/2017,83.7,1505581200,67.57,1505631600,0.2,66.5,0.81,0.88,,0,0,,0,,1020.4,1505559131,1505603774,81.89,1505581200,66.63,1505638800,1505534400,9.46,337,0.77,12.40083333
9/17/2017,85.5,1505678400,69.73,1505718000,0.23,67.9,0.84,0.91,,0,0,,0,,1020.03,1505645584,1505690076,82.48,1505678400,68.66,1505718000,1505620800,9.06,81,2.03,12.35888889
9/18/2017,76.01,1505772000,68.85,1505815200,0.3,67.67,0.88,0.95,,0,0.0009,1505754000,0,,1018.5,1505732037,1505776379,75.12,1505772000,68,1505815200,1505707200,9.02,36,5.33,12.31722222
9/19/2017,84.11,1505854800,69.89,1505905200,0.25,66.64,0.79,0.98,,0,0,,0,,1014.92,1505818490,1505862682,81.68,1505854800,69.28,1505905200,1505793600,9.75,352,7.86,12.27555556
9/20/2017,86.09,1505941200,66.17,1505988000,0.18,64.34,0.7,0.02,,0,0,,0,,1014.14,1505904944,1505948984,85.82,1505937600,65.67,1505988000,1505880000,9.97,321,5.9,12.23333333
9/21/2017,86.67,1506024000,69.78,1506074400,0.12,65.25,0.74,0.05,,0,0,,0,,1017.04,1505991397,1506035287,84.87,1506020400,68.96,1506074400,1505966400,9.84,336,4.07,12.19166667
9/22/2017,83.4,1506106800,63.42,1506164400,0.13,66.23,0.78,0.09,,0,0,,0,,1017.2,1506077850,1506121589,81.57,1506106800,63.31,1506164400,1506052800,9.81,324,4.43,12.14972222
9/23/2017,86.58,1506200400,64.92,1506250800,0.11,62.36,0.71,0.12,,0,0,,0,,1018.1,1506164304,1506207892,86.58,1506200400,64.57,1506250800,1506139200,9.68,344,4.44,12.10777778
9/24/2017,90.27,1506279600,68.88,1506337200,0.13,65.05,0.72,0.15,,0,0,,0,,1018.33,1506250757,1506294195,88.56,1506279600,67.93,1506337200,1506225600,9.89,358,2.16,12.06611111
9/25/2017,90.95,1506369600,68.27,1506423600,0.12,67.95,0.75,0.18,,0,0,,0,,1016.85,1506337211,1506380498,87.98,1506369600,67.38,1506423600,1506312000,9.56,60,2.16,12.02416667
9/26/2017,86.8,1506456000,72.61,1506506400,0.12,68.04,0.8,0.21,,0,0,,0,,1015.45,1506423665,1506466801,83.19,1506456000,71.6,1506506400,1506398400,9.84,47,5.24,11.98222222
9/27/2017,93.44,1506542400,73.44,1506578400,0.17,69.59,0.74,0.24,,0,0,,0,,1011.01,1506510120,1506553105,88.87,1506542400,72.5,1506578400,1506484800,9.96,6,6.97,11.94027778
9/28/2017,78.75,1506625200,55.62,1506682800,0.06,57.4,0.58,0.27,,0,0,,0,,1011.25,1506596574,1506639408,78.75,1506625200,55.62,1506682800,1506571200,9.93,329,9.56,11.89833333
9/29/2017,72.35,1506718800,58.76,1506769200,0.12,49.44,0.61,0.3,,0,0,,0,,1018.54,1506683029,1506725712,72.35,1506718800,58.76,1506769200,1506657600,10,327,2.96,11.85638889
9/30/2017,66.75,1506798000,47.38,1506855600,0.24,46.91,0.59,0.33,,0,0,,0,,1023.4,1506769484,1506812017,66.75,1506798000,49.52,1506855600,1506744000,10,337,9.43,11.81472222
10/1/2017,68.41,1506888000,49.4,1506942000,0.05,46.76,0.67,0.36,,0,0,,0,,1028.33,1506855939,1506898321,68.41,1506888000,49.4,1506942000,1506830400,10,8,3.32,11.77277778
10/2/2017,72.58,1506974400,52.82,1507024800,0.09,50.78,0.73,0.39,,0,0,,0,,1029.59,1506942395,1506984626,72.58,1506974400,52.82,1507024800,1506916800,9.96,193,1.04,11.73083333
10/3/2017,72.96,1507060800,53.43,1507114800,0.1,53.14,0.75,0.42,,0,0,,0,,1034.33,1507028850,1507070932,72.96,1507060800,53.43,1507114800,1507003200,9.82,102,2.88,11.68944444
10/4/2017,75.29,1507147200,56.89,1507201200,0.07,56.03,0.78,0.46,,0,0,,0,,1030.01,1507115306,1507157238,75.29,1507147200,56.89,1507201200,1507089600,9.71,185,5.33,11.64777778
10/5/2017,79.17,1507230000,63.9,1507287600,0.12,58.48,0.74,0.49,,0,0,,0,,1022.23,1507201763,1507243544,79.13,1507230000,63.5,1507284000,1507176000,9.88,193,5.5,11.60583333
10/6/2017,81.86,1507320000,63.56,1507374000,0.13,62.62,0.76,0.53,,0,0,,0,,1019.26,1507288219,1507329851,80.88,1507320000,63.1,1507374000,1507262400,9.91,176,3.76,11.56444444
10/7/2017,84.23,1507406400,75.62,1507431600,0.16,65.55,0.79,0.57,,0,0,,0,,1018.03,1507374676,1507416159,81.99,1507406400,74.28,1507431600,1507348800,9.8,177,8.02,11.52305556
10/8/2017,84.75,1507492800,74.91,1507546800,0.45,73.01,0.88,0.6,,0.0009,0.0075,1507467600,0.59,rain,1014.83,1507461134,1507502467,80.44,1507485600,73.33,1507546800,1507435200,9.87,187,7.77,11.48138889
10/9/2017,91.3,1507579200,71.15,1507633200,0.41,73.48,0.88,0.64,,0.0156,0.1248,1507550400,0.95,rain,1012.67,1507547592,1507588776,84.13,1507579200,69.9,1507633200,1507521600,9.28,185,9.06,11.44
10/10/2017,87.73,1507665600,73.39,1507723200,0.22,70.32,0.82,0.68,,0,0,,0,,1018.06,1507634050,1507675085,84.16,1507665600,72.11,1507723200,1507608000,9.07,58,0.84,11.39861111
10/11/2017,74.46,1507737600,65.55,1507809600,0.57,69.49,0.92,0.72,,0.0048,0.0699,1507777200,0.58,rain,1017.44,1507720508,1507761396,73.34,1507737600,65.17,1507809600,1507694400,8.24,97,5,11.35777778
10/12/2017,65.65,1507806000,59.83,1507881600,0.89,60.04,0.88,0.75,,0.0068,0.1076,1507788000,0.77,rain,1023.03,1507806967,1507847706,65.22,1507806000,59.83,1507881600,1507780800,8.93,65,7.44,11.31638889
10/13/2017,64.84,1507921200,61.95,1507978800,1,57.07,0.84,0.79,,0.0003,0.0018,1507950000,0.18,rain,1027.29,1507893426,1507934018,64.82,1507921200,61.58,1507978800,1507867200,8.77,45,5.53,11.27555556
10/14/2017,69.38,1508014800,63.94,1508029200,0.5,61.4,0.9,0.83,,0,0,,0,,1024.02,1507979886,1508020331,69.12,1508014800,63.43,1508029200,1507953600,9.21,11,1.86,11.23472222
10/15/2017,77.7,1508101200,60.09,1508155200,0.41,64.57,0.87,0.86,,0.0001,0.0013,1508047200,0.13,rain,1016.8,1508066346,1508106644,77.08,1508101200,60.09,1508155200,1508040000,8.09,197,7.15,11.19388889
10/16/2017,64.07,1508184000,40.46,1508241600,0.25,48.82,0.65,0.9,,0.0045,0.0441,1508144400,0.9,rain,1018.26,1508152806,1508192958,64.07,1508184000,44.18,1508238000,1508126400,9.79,325,9.44,11.15333333
10/17/2017,61.74,1508270400,43.59,1508310000,0.04,38.3,0.62,0.93,,0,0,,0,,1027.16,1508239267,1508279273,61.74,1508270400,43.6,1508324400,1508212800,10,351,2.72,11.11277778
10/18/2017,69.27,1508353200,42.04,1508407200,0.05,44.48,0.7,0.97,,0.0002,0.0047,1508335200,0.09,rain,1027.83,1508325728,1508365589,69.27,1508353200,44.15,1508410800,1508299200,9.9,198,3.57,11.0725
10/19/2017,70.88,1508443200,53.11,1508490000,0.05,48.14,0.74,0.01,,0,0,,0,,1024.05,1508412190,1508451906,70.88,1508443200,53.11,1508490000,1508385600,9.95,197,4.71,11.03222222
10/20/2017,74.39,1508526000,48.54,1508583600,0.08,50.12,0.68,0.03,,0,0,,0,,1023.12,1508498652,1508538224,74.39,1508526000,49.22,1508583600,1508472000,9.96,310,4.37,10.99222222
10/21/2017,75.5,1508616000,51.29,1508670000,0.08,48.93,0.69,0.06,,0,0,,0,,1027.02,1508585114,1508624543,75.5,1508616000,51.29,1508670000,1508558400,9.92,257,0.48,10.9525
10/22/2017,74.22,1508702400,59,1508742000,0.09,53.1,0.75,0.09,,0,0,,0,,1027.91,1508671577,1508710863,74.22,1508702400,58.84,1508742000,1508644800,9.89,153,2.66,10.91277778
10/23/2017,75.14,1508781600,61.1,1508846400,0.43,62.29,0.86,0.12,,0.0003,0.0084,1508814000,0.23,rain,1019.92,1508758040,1508797184,74.84,1508781600,60.97,1508846400,1508731200,8.2,135,7.26,10.87333333
10/24/2017,71.77,1508875200,54.62,1508932800,0.25,59.07,0.8,0.15,,0.0073,0.0778,1508832000,0.71,rain,1008.05,1508844504,1508883506,71.77,1508875200,54.62,1508932800,1508817600,9.66,193,7.96,10.83388889
10/25/2017,63.37,1508958000,44.66,1509019200,0.24,41.46,0.55,0.18,,0,0,,0,,1008.68,1508930968,1508969830,63.37,1508958000,49.05,1509019200,1508904000,9.98,327,5.93,10.795
10/26/2017,59.56,1509048000,38.63,1509094800,0.23,37.8,0.59,0.21,,0,0,,0,,1011.89,1509017432,1509056154,59.56,1509048000,40.89,1509094800,1508990400,10,304,8.52,10.75611111
10/27/2017,67.17,1509134400,50.82,1509188400,0.05,42.6,0.69,0.24,,0,0.0007,1509112800,0,,1018.13,1509103896,1509142480,67.17,1509134400,50.82,1509188400,1509076800,9.98,174,4.18,10.71777778
10/28/2017,69.72,1509217200,63,1509256800,0.17,50.24,0.7,0.28,,0,0,,0,,1014,1509190361,1509228807,69.72,1509217200,62.61,1509256800,1509163200,9.96,173,8.38,10.67944444
10/29/2017,66.6,1509296400,37.67,1509346800,0.53,58.33,0.94,0.31,,0.0308,0.154,1509328800,0.95,rain,999.58,1509276827,1509315136,65.92,1509296400,45.09,1509346800,1509249600,8.9,289,0.98,10.64138889
10/30/2017,57.86,1509397200,41.01,1509447600,0.23,36.93,0.62,0.34,,0.0078,0.0645,1509336000,0.95,rain,1004.69,1509363292,1509401465,57.86,1509397200,43.18,1509447600,1509336000,9.87,276,10.86,10.60361111
10/31/2017,60.58,1509476400,41.45,1509516000,0.11,37.71,0.63,0.37,,0,0,,0,,1019.27,1509449758,1509487796,60.58,1509476400,44.24,1509516000,1509422400,10,280,3.01,10.56611111
11/1/2017,60.98,1509566400,50.65,1509606000,0.31,44.6,0.77,0.41,,0,0,,0,,1024.1,1509536224,1509574129,60.98,1509566400,50.65,1509606000,1509508800,9.98,37,2.73,10.52916667
11/2/2017,73.99,1509652800,55.93,1509706800,0.17,54.69,0.81,0.44,,0,0,,0,,1023.14,1509622691,1509660462,73.99,1509652800,55.93,1509706800,1509595200,9.8,182,4.18,10.49194444
11/3/2017,75.13,1509735600,45.26,1509796800,0.16,57.89,0.8,0.47,,0,0,,0,,1019.38,1509709157,1509746798,75.13,1509735600,48.36,1509796800,1509681600,9.51,273,1.25,10.45583333
11/4/2017,57.85,1509822000,52.4,1509843600,0.24,44.68,0.73,0.52,,0.0167,0.105,1509843600,0.86,rain,1025.38,1509795624,1509833134,57.85,1509822000,52.4,1509843600,1509768000,9.25,38,4.94,10.41944444
11/5/2017,60.15,1509926400,60.17,1509930000,0.99,56.03,0.97,0.55,,0.0043,0.0412,1509854400,0.81,rain,1021.56,1509882091,1509919473,59.96,1509926400,59.93,1509930000,1509854400,5.86,158,2.37,10.38388889
11/6/2017,69.15,1509994800,42.15,1510056000,0.42,58.37,0.84,0.59,,0.0001,0.0014,1510012800,0.05,rain,1015.87,1509968561,1510005810,69.15,1509994800,45.97,1510056000,1509944400,9.92,218,3.26,10.34694444
11/7/2017,43.63,1510066800,35.13,1510138800,0.48,40.04,0.83,0.63,,0.0252,0.097,1510081200,0.86,rain,1021.45,1510055028,1510092151,46.57,1510059600,41.14,1510120800,1510030800,7.59,7,7.98,10.31194444
11/8/2017,46.05,1510171200,40.3,1510210800,0.77,38.98,0.82,0.67,,0,0.0005,1510128000,0,,1023.84,1510141496,1510178494,48.05,1510174800,43.76,1510210800,1510117200,9.75,3,7.3,10.27722222
11/9/2017,54.75,1510257600,36.2,1510318800,0.62,44.71,0.86,0.7,,0.0005,0.0039,1510228800,0.39,rain,1020.63,1510227963,1510264839,54.75,1510257600,43.46,1510318800,1510203600,8.27,340,3.34,10.24333333
11/10/2017,38.18,1510315200,16.73,1510398000,0.17,26.16,0.58,0.74,,0,0,,0,,1026.06,1510314431,1510351185,44.24,1510315200,24.67,1510401600,1510290000,9.37,336,9.45,10.20944444
11/11/2017,36.94,1510426800,25.69,1510466400,0.11,13.3,0.48,0.78,,0,0,,0,,1035.71,1510400898,1510437533,37.25,1510430400,28.91,1510466400,1510376400,10,25,2.04,10.17638889
11/12/2017,45.87,1510516800,36.96,1510574400,0.21,26.84,0.66,0.81,,0.0001,0.0016,1510545600,0.05,rain,1031.2,1510487366,1510523882,45.87,1510516800,39.4,1510560000,1510462800,9.99,158,2.06,10.14333333
11/13/2017,50.56,1510603200,32.53,1510650000,0.35,38.14,0.83,0.85,,0.0048,0.046,1510556400,0.8,rain,1027.3,1510573833,1510610233,50.56,1510603200,37.25,1510642800,1510549200,8.82,351,4.32,10.11111111
11/14/2017,47.03,1510678800,28.55,1510743600,0.47,34.18,0.71,0.88,,0,0,,0,,1027.38,1510660300,1510696587,49.42,1510678800,33.96,1510743600,1510635600,8.96,349,5.91,10.07972222
11/15/2017,52.4,1510772400,40.38,1510833600,0.3,36.5,0.74,0.91,,0,0,,0,,1022.75,1510746768,1510782941,52.4,1510772400,43.12,1510833600,1510722000,9.84,45,1.21,10.04805556
11/16/2017,61.49,1510858800,36.16,1510920000,0.31,37.16,0.63,0.95,,0.0002,0.0019,1510815600,0.19,rain,1015.3,1510833235,1510869298,61.49,1510858800,41.29,1510920000,1510808400,9.89,286,5.35,10.0175
11/17/2017,52.22,1510945200,28.75,1510995600,0.17,29.59,0.57,0.97,,0,0,,0,,1021.58,1510919701,1510955656,52.22,1510945200,34.64,1510992000,1510894800,10,299,6.15,9.9875
11/18/2017,57.99,1511031600,42.21,1511092800,0.21,37.67,0.67,0.02,,0,0,,0,,1008.8,1511006168,1511042017,57.99,1511031600,48.43,1511096400,1510981200,10,189,10.8,9.958055556
11/19/2017,50.64,1511110800,31.88,1511182800,0.38,35.32,0.57,0.04,,0.0023,0.029,1511074800,0.76,rain,1005.08,1511092634,1511128379,50.64,1511110800,37.5,1511179200,1511067600,9.91,284,12.25,9.929166667
11/20/2017,50.92,1511208000,34,1511254800,0.16,24.01,0.47,0.07,,0,0,,0,,1021.13,1511179100,1511214743,50.92,1511208000,38.97,1511258400,1511154000,10,269,6.7,9.900833333
11/21/2017,59.77,1511294400,50.23,1511352000,0.12,35.23,0.59,0.1,,0,0,,0,,1019.47,1511265565,1511301109,59.77,1511294400,50.23,1511352000,1511240400,10,195,8.2,9.873333333
11/22/2017,56.75,1511362800,23.84,1511438400,0.24,35.8,0.62,0.13,,0.0006,0.0094,1511344800,0.72,rain,1017.19,1511352030,1511387477,56.75,1511362800,30.11,1511434800,1511326800,9.98,309,7.45,9.846388889
11/23/2017,43.98,1511470800,26.52,1511521200,0.1,24.54,0.64,0.16,,0,0,,0,,1020.74,1511438494,1511473847,44.26,1511467200,30.57,1511524800,1511413200,10,302,3.92,9.820277778
11/24/2017,52.62,1511553600,30.97,1511593200,0.02,29.98,0.69,0.19,,0,0,,0,,1017.27,1511524958,1511560219,52.62,1511553600,36.54,1511607600,1511499600,9.98,188,4.11,9.794722222
11/25/2017,59.14,1511643600,39.22,1511697600,0.15,35.76,0.68,0.22,,0,0,,0,,1009.95,1511611421,1511646593,59.14,1511643600,42.67,1511697600,1511586000,9.96,216,3.48,9.77
11/26/2017,53.12,1511722800,33.63,1511784000,0.12,30.74,0.52,0.25,,0,0,,0,,1016.89,1511697884,1511732969,53.12,1511722800,37.17,1511784000,1511672400,10,304,6.49,9.745833333
11/27/2017,59.75,1511812800,35.58,1511870400,0.12,31.59,0.58,0.29,,0,0,,0,,1021.23,1511784346,1511819347,59.75,1511812800,35.58,1511870400,1511758800,9.96,242,3.9,9.7225
11/28/2017,60.6,1511895600,36.81,1511956800,0.08,35.08,0.67,0.32,,0,0,,0,,1026.71,1511870807,1511905727,60.6,1511895600,40.22,1511956800,1511845200,9.81,174,3.93,9.7
11/29/2017,66.85,1511982000,36.86,1512014400,0.06,36.53,0.62,0.35,,0,0,,0,,1023.12,1511957267,1511992109,66.85,1511982000,41.27,1512046800,1511931600,9.9,280,2.47,9.678333333
11/30/2017,56.84,1512072000,40.51,1512129600,0.2,38.6,0.69,0.39,,0.0004,0.0063,1512097200,0.57,rain,1022.44,1512043726,1512078493,56.84,1512072000,43.71,1512129600,1512018000,9.95,117,1.9,9.6575
